105:2	2	2	0	1	2	1	1	92	
105:3	3	2	0	2	0	2	2	51	
106:0	0	2	1	0	1	1	4	178	
106:1	1	2	1	1	2	2	5	58	
106:2	2	2	0	1	2	1	1	122	
106:3	3	2	0	2	0	2	2	26	
107:0	0	2	1	0	1	1	4	194	
107:1	1	2	1	1	2	2	5	68	
107:2	2	2	0	1	2	1	1	86	
107:3	3	2	0	2	0	2	2	52	
108:0	0	2	1	0	1	1	4	86	
108:1	1	2	1	1	2	2	5	69	
108:2	2	2	0	1	2	1	1	79	
108:3	3	2	0	2	0	2	2	33	
109:0	0	2	1	0	1	1	4	80	
109:1	1	2	1	1	2	2	5	95	
109:2	2	2	0	1	2	1	1	119	
109:3	3	2	0	2	0	2	2	44	
110:0	0	2	1	0	1	1	4	119	
110:1	1	2	1	1	2	2	5	62	
110:2	2	2	0	1	2	1	1	73	
110:3	3	2	0	2	0	2	2	43	
111:0	0	2	1	0	1	1	4	111	
111:1	1	2	1	1	2	2	5	98	
111:2	2	2	0	1	2	1	1	130	
111:3	3	2	0	2	0	2	2	47	
112:0	0	2	1	0	1	1	4	71	
112:1	1	2	1	1	2	2	5	88	
112:2	2	2	0	1	2	1	1	65	
112:3	3	2	0	2	0	2	2	49	
113:0	0	2	1	0	1	1	4	67	
113:1	1	2	1	1	2	2	5	79	
113:2	2	2	0	1	2	1	1	56	
113:3	3	2	0	2	0	2	2	38	
114:0	0	2	1	0	1	1	4	94	
114:1	1	2	1	1	2	2	5	80	
114:2	2	2	0	1	2	1	1	86	
114:3	3	2	0	2	0	2	2	38	
115:0	0	2	1	0	1	1	4	156	
115:1	1	2	1	1	2	2	5	95	
115:2	2	2	0	1	2	1	1	72	
115:3	3	2	0	2	0	2	2	49	
116:0	0	2	1	0	1	1	4	104	
116:1	1	2	1	1	2	2	5	90	
116:2	2	2	0	1	2	1	1	67	
116:3	3	2	0	2	0	2	2	59	
117:0	0	2	1	0	1	1	4	71	
117:1	1	2	1	1	2	2	5	53	
117:2	2	2	0	1	2	1	1	90	
117:3	3	2	0	2	0	2	2	45	
118:0	0	2	1	0	1	1	4	107	
118:1	1	2	1	1	2	2	5	38	
118:2	2	2	0	1	2	1	1	41	
118:3	3	2	0	2	0	2	2	34	
119:0	0	2	1	0	1	1	4	263	
119:1	1	2	1	1	2	2	5	54	
119:2	2	2	0	1	2	1	1	136	
119:3	3	2	0	2	0	2	2	35	
120:0	0	2	1	0	1	1	4	129	
120:1	1	2	1	1	2	2	5	206	
120:2	2	2	0	1	2	1	1	43	
120:3	3	2	0	2	0	2	2	44	
121:0	0	2	1	0	1	1	4	60	
121:1	1	2	1	1	2	2	5	70	
121:2	2	2	0	1	2	1	1	56	
121:3	3	2	0	2	0	2	2	58	
122:0	0	2	1	0	1	1	4	141	
122:1	1	2	1	1	2	2	5	68	
122:2	2	2	0	1	2	1	1	75	
122:3	3	2	0	2	0	2	2	26	
123:0	0	2	1	0	1	1	4	88	
123:1	1	2	1	1	2	2	5	91	
123:2	2	2	0	1	2	1	1	119	
123:3	3	2	0	2	0	2	2	42	
124:0	0	2	1	0	1	1	4	89	
124:1	1	2	1	1	2	2	5	123	
124:2	2	2	0	1	2	1	1	81	
124:3	3	2	0	2	0	2	2	57	
125:0	0	2	1	0	1	1	4	113	
125:1	1	2	1	1	2	2	5	88	
125:2	2	2	0	1	2	1	1	72	
125:3	3	2	0	2	0	2	2	38	
126:0	0	2	1	0	1	1	4	117	
126:1	1	2	1	1	2	2	5	68	
126:2	2	2	0	1	2	1	1	88	
126:3	3	2	0	2	0	2	2	44	
127:0	0	2	1	0	1	1	4	118	
127:1	1	2	1	1	2	2	5	90	
